"vermeiden","to avoid","vermied; hat vermieden","verb","","AQA_German_GCSE_Vocab_List::29_Holidays:_General"
"woanders","somewhere else","","","","AQA_German_GCSE_Vocab_List::29_Holidays:_General"
"der Zweck","purpose","die Zwecke","noun","masculine","AQA_German_GCSE_Vocab_List::29_Holidays:_General"
"abfahren","to leave, depart","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Abfahrt","departure","","","Female","AQA_German_GCSE_Vocab_List::30_Travelling"
"ankommen","to arrive","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Ankunft","arrival","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Ausfahrt","exit (road)","","noun","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Auskunft","information","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"das Auto","car","die Autos","noun","neuter","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Autobahn","motorway","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"das Boot","boat","die Boote","noun","neuter","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Bus","bus","die Busse","noun","m","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Einbahnstraße","one-way street","one way street","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Einfahrt","driveway","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Fähre","ferry","die Fähren","n","f","AQA_German_GCSE_Vocab_List::30_Travelling"
"das Fahrrad","bicycle","die Fahrräder","noun","n","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Flug","flight","","noun","","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Flughafen","airport","die Flughäfen","noun","masculine","AQA_German_GCSE_Vocab_List::30_Travelling"
"das Flugzeug","airplane","die Flugzeuge","noun","neuter","AQA_German_GCSE_Vocab_List::30_Travelling"
"das Gepäck","luggage","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Klassenfahrt","educational trip (pl. +en)","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Leihwagen","the rental car","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Linie","line","die Linien","n","f","AQA_German_GCSE_Vocab_List::30_Travelling"
"mieten","to rent","mietete; hat gemietet","v","","AQA_German_GCSE_Vocab_List::30_Travelling"
"das Motorrad","Motorbike","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Pass","passport","die Pässe","n","m","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Reise","trip","die Reisen","n","f","AQA_German_GCSE_Vocab_List::30_Travelling"
"das Reisebüro","travel agent (office)","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Reisebus","coach","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"das Schiff","ship","die Schiffe","noun","n","AQA_German_GCSE_Vocab_List::30_Travelling"
"stören","to disturb","","verb","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Straßenbahn","the tram","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"die U-Bahn","subway; underground train system","die U-Bahnen","n","f","AQA_German_GCSE_Vocab_List::30_Travelling"
"die Überfahrt","crossing","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Zoll","duty, tariff","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Zug","train","die Züge","noun","masculine","AQA_German_GCSE_Vocab_List::30_Travelling"
"der Zuschlag","surcharge","","","","AQA_German_GCSE_Vocab_List::30_Travelling"
"aussteigen","to get out","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Automat","vending machine","die Automaten","n","m","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Bahnsteig","platform","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"DB/Deutsche Bundesbahn","German Railway","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"einfach","simple","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"einsteigen","to get on board","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"die Fahrkarte","ticket","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Fahrkartenschalter","ticket office","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Fahrschein","ticket (train)","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"die Fahrt","ride","","noun","f","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Flug","flight","","noun","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Flughafen","airport","die Flughäfen","noun","masculine","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Führerschein","driving license","die Führerscheine","n","m","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"das Gepäck","luggage","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"die Gepäckausgabe","luggage reclaim","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"das Gleis","line, track, platform","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Hafen","port","","noun","m","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"die Haltestelle","the stop","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"hin und zurück","return (there and back)","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der IC-Zug","inter-city train","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"1 Klasse","1st Class","","1st class","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"2 Klasse","2nd Class","","2nd class","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"die Mehrfahrtenkarte","multi-journey ticket","day saver","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Nichtraucher","non-smoker","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"der Platz","square","die Plätze","noun","m","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"das Postamt","post office","","","Neuter","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"die Rückfahrkarte","return ticket","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"die Verbindung","connection","","n","f","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"die Verspätung","delay","","","","AQA_German_GCSE_Vocab_List::31_Public_Transport"
"bedeckt","overcast","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"es donnert und blitzt","there is thunder and lightning","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"es friert","it is freezing","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"frostig","frosty","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"heiß","hot","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"kalt","cold","","adj","","AQA_German_GCSE_Vocab_List::32_Weather"
"kühl","cool","","adj; adv","","AQA_German_GCSE_Vocab_List::32_Weather"
"nass","wet","","adj","","AQA_German_GCSE_Vocab_List::32_Weather"
"neblig","foggy, misty","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"es regnet","it's raining","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"es schneit","its snowing","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"sonnig","sunny","","adjective; adverb","","AQA_German_GCSE_Vocab_List::32_Weather"
"stürmisch","stormy","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"trocken","dry","","adj","","AQA_German_GCSE_Vocab_List::32_Weather"
"windig","windy","","adj","","AQA_German_GCSE_Vocab_List::32_Weather"
"wolkig","cloudy","","adj; adv","","AQA_German_GCSE_Vocab_List::32_Weather"
"der Frost","frost","die Fröste","n","m","AQA_German_GCSE_Vocab_List::32_Weather"
"das Gewitter","thunder and lightning","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"der Grad","degree","die Grade","noun","masculine","AQA_German_GCSE_Vocab_List::32_Weather"
"der Nebel","the fog","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"der Regen","rain","","noun","masculine","AQA_German_GCSE_Vocab_List::32_Weather"
"der Schauer","shower (weather)","die Schauer","noun","masculine","AQA_German_GCSE_Vocab_List::32_Weather"
"der Schnee","snow","","noun","","AQA_German_GCSE_Vocab_List::32_Weather"
"die Sonne","sun","die Sonnen","noun","feminine","AQA_German_GCSE_Vocab_List::32_Weather"
"der Sturm","storm","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"die Temperatur","temperature","die Temperaturen","noun","feminine","AQA_German_GCSE_Vocab_List::32_Weather"
"das Wetter","weather","no plural","n","n","AQA_German_GCSE_Vocab_List::32_Weather"
"der Wetterbericht","weather forecast/report","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"die Wettervorhersage","forecast","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"der Wind","wind","","","","AQA_German_GCSE_Vocab_List::32_Weather"
"der Aufzug","lift, elevator","","noun","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Bad","bath","die Bäder","noun","n","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Badetuch","bath towel","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"der Balkon","balcony","","noun","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"sich beklagen","to complain","","verb","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"sich beschweren","to complain (about something)","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"bestätigen","to confirm, to certify","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Bettzeug","bedding","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Decke","cover","die Decken","noun","f","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Doppelzimmer","double room","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Einzelzimmer","the single room","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"der Empfang","reception, recipience, arrival","","noun","m","AQA_German_GCSE_Vocab_List::33_Accomodation"
"der Fahrstuhl","elevator","die Fahrstühle","n","m","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Familienzimmer","Family room","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"frei","free","","adj","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"der Gang","corridor","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Gasthaus","inn","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Halbpension","half-board","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Handtuch","towel","die Handtücher","n","n","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Hotel","hotel","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"inbegriffen","included","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"inklusive","inclusive","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"kaputt","broken","","","broken","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Kopfkissen","pillow","die Kopfkissen","n","n","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Pension","retirement","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Rechnung","bill","die Rechnungen","noun","f","AQA_German_GCSE_Vocab_List::33_Accomodation"
"reservieren","to reserve","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Reservierung","reservation","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Restaurant","restaurant","die Restaurants","noun","neuter","AQA_German_GCSE_Vocab_List::33_Accomodation"
"der Schlüssel","key","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"schmutzig","dirty","","adjective","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Seife","soap","die Seifen","noun","f","AQA_German_GCSE_Vocab_List::33_Accomodation"
"der Speisesaal","dining hall","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"teuer","expensive","","adj; adv","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"übernachten","to stay over night","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Übernachtung","Overnight stay","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Unterkunft","accommodation","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Vollpension","Full Board","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das WC","toilet/bathroom, water closet","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Zahnbürste","toothbrush","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"die Zahnpasta","tooth paste","","","","AQA_German_GCSE_Vocab_List::33_Accomodation"
"das Zimmer","room","die Zimmer","noun","neuter","AQA_German_GCSE_Vocab_List::33_Accomodation"
"ausleihen","to borrow","auslieh; ausgeliehen","v","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Aufenthaltsraum","Recreation room","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Ausweis","ID card","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"ausfüllen","to fill in, to fill out, to complete","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"besetzt","1. occupied, 2. decorated, 3. engaged","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"die Bettwäsche","bed linen","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"das Campinggas","camping gas","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Campingkocher","camping stove","camping stove","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Campingplatz","camping site","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"erlaubt","allowed","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"die Jugendherberge","youth hostel","die Jugendherbergen","n","f","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"mieten","to rent","mietete; hat gemietet","v","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Platz","square","die Plätze","noun","m","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Schlafraum","Dormitory","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Schlafsack","sleeping bag","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Strom","electricity, current, stream","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"unterschreiben","to sign","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"verboten","forbidden","","verb","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"der Wohnwagen","Caravan","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"das Zelt","tent","die Zelte","n","n","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"zelten","to camp","","","","AQA_German_GCSE_Vocab_List::34_Campsite/Youth_Hostel"
"in der Nähe von","close to, near","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"auf dem Land","in the countryside","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"an der Küste","at the coast","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"am Meer","by the sea","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"an der See","by the sea","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"in der Stadtmitte","in the town centre","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"nicht weit von","not far from","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"die Aussicht","prospect, view","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"bieten","to offer","bot - hat geboten","v","none","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"das Dorf","village","die Dörfer","n","n","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"der Einwohner","resident","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"empfehlen","to recommend","","verb","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"entdecken","to discover","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"die Freizeitmöglichkeiten","leisure opportunities","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"die Gegend","area","die Gegenden","noun","feminine","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"die Großstadt","city","city","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"historisch","historical","","adj","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"die Industrie","industry","die Industrien","n","f","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"industriell","industrial","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"die Landschaft","countryside, landscape","die Landschaften","noun","f","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"liegen","to lie (down)","lag - ist/hat gelegen","verb","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"losgehen","to get going","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"die Menge","quantity","die Mengen","n","f","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"modern","fashionable, modern","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"möglich","possible","","adjective","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"der Nachteil","disadvantage","","n","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"ruhig","quiet, peaceful","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"die Stadt","town or city","die Städte","n","f","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"am Stadtrand","on the edge of town","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"sauber","clean","","adj","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"schmutzig","dirty","","adjective","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"der Verkehr","1. traffic, 2. contact, intercourse","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"im Vorort","in the suburb","","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"der Vorteil","benefit","","noun","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"80km entfernt","80km away","80km away","","","AQA_German_GCSE_Vocab_List::35_HOME_AND_ENVIRONMENT:_General"
"der Bahnhof","(railway) station","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Berge","mountains","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Bibliothek","library","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Brücke","bridge","die Brücken","noun","f","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Brunnen","well; fountain","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Burg","fortified castle","die Burgen","n","f","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Bürgersteig","sidewalk","die Bürgersteige","noun","m","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Busbahnhof","bus station","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Denkmal","monument","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Dom","cathedral","die Dome","n","m","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Einkaufszentrum","shopping centre","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Feld","field","die Felder","noun","neuter","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Fluss","river","die Flüsse","n","m","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Freibad","outdoor swimming pool","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Fußgängerzone","pedestrian zone","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Gebäude","building","die Gebäude","n","n","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Geschäft","business","die Geschäfte","noun","neuter","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Hafen","port","","noun","m","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Hallenbad","indoor swimming pool","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Hauptbahnhof","central station","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Hügel","hill","die Hügeln","n","m","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Jugendklub","youth club","youth club","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Kirche","church","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Kneipe","pub, bar","die Kneipen","noun","f","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Krankenhaus","hospital","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Laden","shop","die Läden","n","m","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Markt","market","die Märkte","noun","masculine","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Marktplatz","market place","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Meer","sea","die Meere","n","n","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Museum","museum","die Museen","n","n","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Park","park","","noun","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Parkplatz","parking area","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Platz","square","die Plätze","noun","m","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Rathaus","town hall","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Schloss","castle, lock","die Schlösser","noun","n","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Schule","school","die Schulen","noun","feminine","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Schwimmbad","swimming pool","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der See","lake","die Seen","noun","masculine","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Spielplatz","playground","die Spielplätze","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Stadion","stadium","die Stadien","n","n","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Stadt","town or city","die Städte","n","f","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"die Tankstelle","gas station","","noun","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"das Theater","theater","die Theater","n","m","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Turm","tower","","noun","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Wald","forest","die Wälder","noun","masculine","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Zoo","Zoo","","","","AQA_German_GCSE_Vocab_List::36_Places_in_Local_Area"
"der Bauernhof","farm","die Bauernhöfe","n","m","AQA_German_GCSE_Vocab_List::37_House"
"der Bungalow","bungalow","","noun","","AQA_German_GCSE_Vocab_List::37_House"
"das Doppelhaus","semi-detached house","","","","AQA_German_GCSE_Vocab_List::37_House"
"das Einfamilienhaus","single-family house","","","","AQA_German_GCSE_Vocab_List::37_House"
"das Haus","house","die Häuser","noun","n","AQA_German_GCSE_Vocab_List::37_House"
"die Hecke","hedge, thicket","","","","AQA_German_GCSE_Vocab_List::37_House"
"der Nachbar","neighbour","die Nachbarn","noun","masculin","AQA_German_GCSE_Vocab_List::37_House"
"das Nachbarhaus","house next door","","","","AQA_German_GCSE_Vocab_List::37_House"
"das Reihenhaus","townhouse, terraced house","","","","AQA_German_GCSE_Vocab_List::37_House"
"im ersten Stock","on the 2nd floor","","","","AQA_German_GCSE_Vocab_List::37_House"
"umziehen","to move (to another house), to relocate","","","","AQA_German_GCSE_Vocab_List::37_House"
"wählen","to choose","wählte; hat gewählt","v","","AQA_German_GCSE_Vocab_List::37_House"
"der Wohnblock","the block of buildings","","","","AQA_German_GCSE_Vocab_List::37_House"
"die Wohnung","apartment, flat","die Wohnungen","n","f","AQA_German_GCSE_Vocab_List::37_House"
"das Zweifamilienhaus","house containing two flats","","","","AQA_German_GCSE_Vocab_List::37_House"
"der Abstellraum","storage","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"das Arbeitszimmer","office, work room","die Arbeitszimmer","","n","AQA_German_GCSE_Vocab_List::38_Rooms"
"aussehen","to look (like)","","verb","","AQA_German_GCSE_Vocab_List::38_Rooms"
"das Badezimmer","bathroom","die Badezimmer","noun","neuter","AQA_German_GCSE_Vocab_List::38_Rooms"
"der Dachboden","loft","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Dusche","shower","die Duschen","n","f","AQA_German_GCSE_Vocab_List::38_Rooms"
"das Erdgeschoss","first floor","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"das Esszimmer","diningroom","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Farbe","color","die Farben","n","f","AQA_German_GCSE_Vocab_List::38_Rooms"
"der Flur","hallway","die Flure","n","m","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Garage","garage","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"der Garten","the garden / the yard","","noun","masculine","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Gartenbenutzung","use of a garden","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Grünanlage","green space","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"herausfinden","to find out","fand heraus; hat herausgefunden","Verb","","AQA_German_GCSE_Vocab_List::38_Rooms"
"der Platz","square","die Plätze","noun","m","AQA_German_GCSE_Vocab_List::38_Rooms"
"das Schlafzimmer","bedroom","die Schlafzimmer","n","n","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Terrasse","terrace","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Toilette","toilet","die Toiletten","n","f","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Treppe","staircase","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Waschküche","laundry room","die Waschküchen","","f","AQA_German_GCSE_Vocab_List::38_Rooms"
"das Wohnzimmer","living room","","","","AQA_German_GCSE_Vocab_List::38_Rooms"
"das Zimmer","room","die Zimmer","noun","neuter","AQA_German_GCSE_Vocab_List::38_Rooms"
"die Badewanne","bathtub","die Badewannen","noun","f","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Baum","tree","die Bäume","n","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Bett","bed","die Betten","n","n","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Blume","the flower","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"der DVD-Spieler","DVD player","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Essecke","the eating area","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Etagenbett","bunk bed","die Etagenbette","","n","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Fenster","window","die Fenster","n","n","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Fernseher","television","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Herd","stove","die Herde","n","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Kleiderschrank","wardrobe","die Kleiderschränke","","m","AQA_German_GCSE_Vocab_List::39_Indoors"
