"die Außenstelle","branch","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Zurückweisung","rejection","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Anhörung","hearing","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"umfassend","extensive, comprehensive","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Duldung","toleration","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"überlastet sein","to be under too great a strain","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Bundesland","federal state","noun","die Bundesländer","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Durchführung","enforcement","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"zuständig","responsible","adjective","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"festlegen","to determine","verb","legte fest; hat festgelegt","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"erheblich","significant","adjective","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Urteil","judgment","noun","die Urteile","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"widrig","adverse","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"beurteilen","to assess","verb","beurteilte; hat beurteilt","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"fundiert","sound","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Strafbarkeit","criminality","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"entfallen","to be inapplicable","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Faust","fist","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"vorübergehend","temporary","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Bescheinigung","certification","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"zweitwillig","two part","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"verwenden","to use","verb","verwendete/verwandte; hat verwendet/verwandt","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"errichten","to establish","verb","errichtete; hat errichtet","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Abwehr","defense","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"völkerrechtlich","under international law","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"zurückführen","to lead back","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"drohen","to threaten","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"übernehmen","to take on, take over","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Abgrenzung","disassociation","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Ebene","plain, level","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"ersetzen","to replace","verb","ersetzte; hat ersetzt","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"einstufen","to classify","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Rahmen","frame","noun","die Rahmen","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Umsiedlung","resettlement","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Seenotrettung","sea rescue operation","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"retten","to save","verb","rettete; hat gerettet","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"ausstatten","to equip, furnish","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"vermuten","to suppose","verb","vermutete; hat vermutet","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"untergeordnet","subordinate, secondary","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Überzeugung","conviction, belief","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"befürchten","to fear","verb","befürchtete; hat befürchtet","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"berechtig","legitimate","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"gleichgestellt","equal, on a par with","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"entgegen","contrary to, against","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Geschlecht","sex, race","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Vorgaben","handicap","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Störung","disturbance, trouble","noun","die Störungen","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Dolmetscher","interpreter","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Laie","lay person, without expert knowledge","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"klappen","to work out","verb","klappte; hat geklappt","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"seit einiger Zeit","for some time / a while","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Flüchtlingsheim","refugee centre","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Flüchtlingsunterkunft","refugee shelter","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"aufgreifen","to pick up, apprehend","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"abholen","to pick up (from a place)","verb","holte ab; hat abgeholt","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"großteils, größtenteils","in the main, for the most part","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"Hab und Gut","possesions, belongings","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"absolvieren","to complete, pass","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"berichten","to report","verb","berichtete; hat berichtet","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Erzählung","story, account","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"abnehmen","to take (awa), remove","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der/die Familienangehörige","family member, relative","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Krisengebiet","crisis area","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"zurücklassen","to leave behind","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"trennen","to separate, divide","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Abstammung","origin","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"beschimpfen","to swear at, accuse","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"an Bedeutung gewinnen","to gain importance","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"einleiten","to initiate, introduce, reach","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"untergraben","to undermine","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Stellenwert","status, place value","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Beschäftigungsaussicht(en)","job prospect","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"beeinhalten","to comprise","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Erleichterung","relief, lightening, alleviation","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"somit","consequently","adverb","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Aufenthaltsgenehmigung","residence permit","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"geeignet","suitable","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"sich befassen mit","to deal with","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"sich bemühen","to strive, endeavour","verb","bemühte sich; hat sich bemüht","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"sich beschweren","to complain","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"einfügen in (+acc)","to insert, fit into","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"letzendlich","at long last, at the end of the day","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"übertreiben","to exaggerate, overdo","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"übertrieben","exaggerated, excessive","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"notwendig","necessary, inevitable","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"nötig","necessary","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"gewiss","certain","adjective, adverb","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Angebot","offer","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Gehalt","salary","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Wachstum","growth","noun","no plural","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"anstellen","to employ","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"erheblich","significant","adjective","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Gastarbeiter","immigrant worker (especially from the 1960s)","noun","die Gastarbeiter","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Nachfolge","succession","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"vererben","to pass on, transmit (between generations)","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"mittlerweile","in the meantime","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Schnitt","cut","noun","die Schnitte","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"im Schnitt","on average","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"vorwarnen","to tell or warn sb in advance","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"abwandern","to move away, migrate","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"auf immer","for ever","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"nachholen","to make up","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"geeignet","suitable, right","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"passen","to fit, suit","verb","passte; hat gepasst","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"gut abschneiden","to come off well","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Zwischentitel","title link","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Nachtwächter","night watch","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Türstufen","doorsteps","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"neugierig","curious","adjective","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"gutmutig","good-natured","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"stören","to disturb","verb","störte; hat gestört","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Hut","hat","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Bündel","sheaf, bundle","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"zurechtlegen","to lay or get out ready","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"anwesend","present","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"Die Vorteile sind nicht abzustreiten","The advantages cannot be disputed","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Es ist deutlich zu sehen","It is clear to see","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Es ist außer Zweifel, dass","There is no doubt that","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Es steht fest, dass","It is certain that","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Die Tatsachen sind überzeugend","The facts are convincing","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Es lässt sich nicht leugnen, dass","It cannot be denied that","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Dies beweist, dass","This proves that","","","German_Vocabulary_Boosters::17_Ausdrücke"
"In jeglicher Hinsicht","in every respect","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Das Auffallende dabei ist","The striking thing about it is","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Wollen Sie einen Unterschied machen?","Do you want to make a difference?","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Haben Sie Lust, einen Beitrag zu leisten?","Do you feel like making a contribution?","","","German_Vocabulary_Boosters::17_Ausdrücke"
"die eigenen Grenzen kennen","to know one's own limits","","","German_Vocabulary_Boosters::17_Ausdrücke"
"ein großes Allgemeinwissenhaben","to have a wide general knowledge","","","German_Vocabulary_Boosters::17_Ausdrücke"
"einer Karriere nachgehen","to follow a career","","","German_Vocabulary_Boosters::17_Ausdrücke"
"störend","annoying","","","German_Vocabulary_Boosters::17_Ausdrücke"
"versäumen","to miss, lose out","verb","versäumte; hat versäumt","German_Vocabulary_Boosters::17_Ausdrücke"
"das Umfeld","surroundings","","","German_Vocabulary_Boosters::17_Ausdrücke"
"die Verschwendung","waste","","","German_Vocabulary_Boosters::17_Ausdrücke"
"in aller Welt","all over the world","","","German_Vocabulary_Boosters::17_Ausdrücke"
"ohne mit der Wimper zu zucken","without batting an eyelid","","","German_Vocabulary_Boosters::17_Ausdrücke"
"in vorigen Jahren","in previous years","","","German_Vocabulary_Boosters::17_Ausdrücke"
"der Markt","market","noun","die Märkte","German_Vocabulary_Boosters::17_Ausdrücke"
"ableiten","to derive","verb","ableitete: hat abgeleitet","German_Vocabulary_Boosters::17_Ausdrücke"
"es tut mir leid","I'm sorry","expression","","German_Vocabulary_Boosters::17_Ausdrücke"
"anspruchsvoll","demanding, hard to please","","","German_Vocabulary_Boosters::17_Ausdrücke"
"es sei denn","unless","","","German_Vocabulary_Boosters::17_Ausdrücke"
"wenn es nach mir ginge","if it was up to me","","","German_Vocabulary_Boosters::17_Ausdrücke"
"die Eigenart","characteristic, peculiarity","","","German_Vocabulary_Boosters::17_Ausdrücke"
"die Eigenheit","characterisitic feature","","","German_Vocabulary_Boosters::17_Ausdrücke"
"das Bewusstsein","consciousness, awareness","noun","no plural","German_Vocabulary_Boosters::17_Ausdrücke"
"zustimmen (+dat)","to agree","","","German_Vocabulary_Boosters::17_Ausdrücke"
"der Assistent(en)","assistant","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Man geht davon aus","it is assumed/presumed","","","German_Vocabulary_Boosters::17_Ausdrücke"
"bedenken","to consider","verb","bedachte; hat bedacht","German_Vocabulary_Boosters::17_Ausdrücke"
"wählerisch","particular, discriminating, fussy","","","German_Vocabulary_Boosters::17_Ausdrücke"
"raten","to guess, advise","verb","riet; hat geraten","German_Vocabulary_Boosters::17_Ausdrücke"
"verpassen","to miss (a scheduled thing)","verb","verpasste; hat verpasst","German_Vocabulary_Boosters::17_Ausdrücke"
"beeindruckend","impressive","","","German_Vocabulary_Boosters::17_Ausdrücke"
"begegnen (+dat)","to encounter, meet","verb","begegnete; ist begegnet","German_Vocabulary_Boosters::17_Ausdrücke"
"Blumenstrauß","bouquet","noun","die Blumensträuße","German_Vocabulary_Boosters::17_Ausdrücke"
"der Einkaufsbummel","shopping spree","","","German_Vocabulary_Boosters::17_Ausdrücke"
"betrachten","to look at, view sth, regard","verb","betrachtete; hat betrachtet","German_Vocabulary_Boosters::17_Ausdrücke"
"übrig bleiben","to be left over, to remain","","","German_Vocabulary_Boosters::17_Ausdrücke"
"tippen","to type","verb","tippte; hat getippt","German_Vocabulary_Boosters::17_Ausdrücke"
"herrlich","splendid","","","German_Vocabulary_Boosters::17_Ausdrücke"
"die Kuppel","dome, cupola","","","German_Vocabulary_Boosters::17_Ausdrücke"
"rasend","furious","adjective","","German_Vocabulary_Boosters::17_Ausdrücke"
"die Untersuchung","examination, investigation","","","German_Vocabulary_Boosters::17_Ausdrücke"
"die Waffe","weapon","noun","die Waffen","German_Vocabulary_Boosters::17_Ausdrücke"
"daraus","from that/then","","","German_Vocabulary_Boosters::17_Ausdrücke"
"Das kommt darauf an","it depends","","","German_Vocabulary_Boosters::17_Ausdrücke"
"der Zufall","chance, accident","","","German_Vocabulary_Boosters::17_Ausdrücke"
"der Wecker","alarm (clock)","noun","die Wecker","German_Vocabulary_Boosters::17_Ausdrücke"
"stellen","to put, set","verb","stellte; hat gestellt","German_Vocabulary_Boosters::17_Ausdrücke"
"dadurch","thereby, because","adverb","","German_Vocabulary_Boosters::17_Ausdrücke"
"aussprechen","to pronounce, express","verb","sprach aus; hat ausgesprochen","German_Vocabulary_Boosters::17_Ausdrücke"
"sich aussprechen","to declare oneself","","","German_Vocabulary_Boosters::17_Ausdrücke"
"überwiegend","predominant","adjective","","German_Vocabulary_Boosters::17_Ausdrücke"
"und zwar","in fact, actually, namely","","","German_Vocabulary_Boosters::17_Ausdrücke"
"einmalig","unique, fantastic, absolutely","","","German_Vocabulary_Boosters::17_Ausdrücke"
"doch","yet","adverb","","German_Vocabulary_Boosters::17_Ausdrücke"
"kurz vor","almost, nearly","","","German_Vocabulary_Boosters::17_Ausdrücke"
"verschlechtern","to worsen, deteriorate","","","German_Vocabulary_Boosters::17_Ausdrücke"
"die Mitbestimmung","co-determination, participation","","","German_Vocabulary_Boosters::17_Ausdrücke"
"die Lokalzeitung","local paper","","","German_Vocabulary_Boosters::17_Ausdrücke"
"das Städteranking","town ranking","","","German_Vocabulary_Boosters::17_Ausdrücke"
"der Arbeitsplatz","place of work","","","German_Vocabulary_Boosters::17_Ausdrücke"
"bezahlbar","affordable","","","German_Vocabulary_Boosters::17_Ausdrücke"
"rentabel","profitable","","","German_Vocabulary_Boosters::17_Ausdrücke"
"der Arbeitsmarkt(""e)","labour market","","","German_Vocabulary_Boosters::17_Ausdrücke"
"leihen","to borrow, lend, loan","verb","lieh; hat geliehen","German_Vocabulary_Boosters::17_Ausdrücke"
"mieten","to rent","verb","mietete; hat gemietet","German_Vocabulary_Boosters::17_Ausdrücke"
"die Kategorie","category","","","German_Vocabulary_Boosters::17_Ausdrücke"
"an der Spitze stehen","to be at the head","","","German_Vocabulary_Boosters::17_Ausdrücke"
"verhasst","hated","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"jemanden bewirten","to feed/entertain someone","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Anstrum","rush, crowd","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"heftig","fierce, uproarious","adjective","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"wildfremd","completely strange","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vergießen","to shed, spill","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"darbieten","to present, offer","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Gabe(n)","gift, present","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"jdm etw schenken","to give sb sth (as a present/gift)","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"zuckerkrank","diabetic","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"daraufhin","as a result of, with regards to","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"verabreden","to arrange, agree","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"herkommen","to come (here), approach","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"sich bescheiden","to be content","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Kegel","skittles","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Turnier","tournament, competition","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"unterziehen","to subject, force to undergo","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vorhersehbar","predictable","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"im Übrigen","incidentally, by the way","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"dennoch","nevertheless","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Volk","nation, people","noun","die Völker","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Gebet(e)","prayer","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Rücktritt","resignation, withdrawal","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Kluft","gap","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Pressefreiheit","freedom of the press","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Visum","visa","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"bisher","up to this point","adverb","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"unbedingt","absolutely, really","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"entstehen","to arise, develop, emerge","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Lohn","salary, wage","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Gehalt","salary","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Gehalt","content","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Lücke","gap","noun","die Lücken","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"ausscheiden","to remove, leave, retire","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Rohöl","crude oil","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Ernennung","appointment","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Planwirtschaft","planned economy","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Reformkurs","policy of reform","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Zerfall","disintegration","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"bestätigen","to confirm","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Kundgebung(en)","rally","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der SED (Sozialistische Einheitspartei Deutschlands)","GDR communist party","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"zurücktreten","to step down","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"einleiten","to initiate, introduce, reach","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Abbau","dismantling, breakdown","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"seither","since then","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"bestrafen","to punish","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Zusammenbruch","breakdown","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"zulassen","to permit, authorise","verb","ließ zu; hat zugelassen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Pfarrer","pastor","noun","die Pfarrer","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"wohl","probably","adverb","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Wehrdienst","military service","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der zivile Ersatzdienst","community service alternative","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"appellieren","to appeal","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Gebet","prayer","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"sich anpassen an","to adapt/conform to something","expression","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Gewalt","violence","noun","die Gewalten","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"anwenden","to use","verb","wandte an; hat angewendet","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"sowohl. . . als (auch)","both . . . and/as well as","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"sich auszeichnen durch","to distinguish onself by","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Grad","degree","noun","die Grade","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Schicht","layer","noun","die Schichten","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"beitreten","to join","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Wut","rage, fury","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"umwandeln","to change, convert","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"etwas ins Leben rufen","to bring sth into being","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"sich widersetzen (+dat)","to oppose","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"bisher","up to this point","adverb","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"ebenso","just as","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vollziehen","to take place, carry out","verb","vollzog; hat vollzogen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"im Einvernehmen mit","in agreement with","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Festigung","strengthening","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Friedensordnung","peace framework","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"weitergehen","to continue","verb","ging weiter; ist weitergegangen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"geschichtlich","historical","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"feststellen","to assess","verb","stellte fest; hat festgestellt","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"(sich) anziehen","to attract, get dressed","verb","zog an; hat angezogen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"zusammenbrechen","to collapse, break down","verb","brich zusammen; ist zusammengebrochen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"ausrichten","to tell, give a message, arrange","verb","richtete aus; hat ausgerichtet","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Anwachsen","growth","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"erneuern","to renew, reiterate","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Neubeginn","new beginning","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Wiederherstellung","restoration","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Wiederaufbau","reconstruction","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Neuordnung","reorganisation, reform","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Reparatur","repair, reparation","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Neuheit","novelty","noun","die Neuheiten","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Neuregelung","adjustment, revision","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Staatsreich","coup (d'état)","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Schuss","shot, round, charge","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"verabschieden","to say goodbye","verb","verabschiedete; hat verabschiedet","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Erfüllung","fulfilment, realisation","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"sanieren","to renovate","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"unrentabel","unprofitable","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"überlegen","to consider","verb","überlegte; hat überlegt","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"verfallen","to decay, decline, dilapidate","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Auszug","extract","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"verschweigen","to hide, conceal","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"sich widmen (+dat)","to devote, dedicate, attend, apply o.s. to","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"zusammenwachsen","to grow close/together, heal","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"grundverschieden","totally or entirely different","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Agarland","agricultural countryside","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"besiedelt","populated","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Herrenhaus","manor house","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Kriedefelsen","chalk cliffs","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"wirken","to work","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Storch","stork","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Adler","eagle","noun","die Adler","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"malerisch","picturesque","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
