"das Futter","lining","","no plural","noun","neuter","1000_words_of_elementary_German::66_Level_66"
"die gebrannte Mandel","roasted almond","[sound:48200120110051759_711564_bb0f5.mp3]","die gebrannte Mandeln","n","f","1000_words_of_elementary_German::66_Level_66"
"die Krippe","manger","[sound:48200120110051759_711565_ee003.mp3]","die Krippen","n","f","1000_words_of_elementary_German::66_Level_66"
"der Tierarzt","vet","","die Tierärzte","noun","masculine","1000_words_of_elementary_German::66_Level_66"
"versichert","insured","[sound:48200120110055710_711679_62776.mp3]","","adj","","1000_words_of_elementary_German::66_Level_66"
"die Rechnung","bill","[sound:32120813154142_711680_68f91.mp3][sound:48200120110055710_711680_b8bb4.mp3]","die Rechnungen","noun","f","1000_words_of_elementary_German::66_Level_66"
"teuer","expensive","[sound:32120718100857_1651075_647fc.mp3]","","adj; adv","","1000_words_of_elementary_German::66_Level_66"
"der Weihnachtsbaum","Christmas tree","[sound:48200120110051800_650533_ad5e6.mp3]","die Weihnachtsbäume","n","m","1000_words_of_elementary_German::67_Level_67"
"billig","cheap","[sound:32120718100857_1625743_52aaa.mp3]","","adj","","1000_words_of_elementary_German::67_Level_67"
"heilig","holy","","","adjective; adverb","","1000_words_of_elementary_German::67_Level_67"
"der Heiligabend","Christmas Eve","[sound:48200120110051800_711566_e834b.mp3]","die Heiligabende","noun","masculine","1000_words_of_elementary_German::67_Level_67"
"angemessen","appropriate","[sound:48200120110055711_711682_c38ac.mp3]","","adj","","1000_words_of_elementary_German::67_Level_67"
"schenken","to give a present","[sound:48200120110051800_711567_dfc4a.mp3]","schenkte; hat geschenkt","verb","","1000_words_of_elementary_German::67_Level_67"
"die Erdkunde","geography","[sound:48200120110055711_223937_b9c34.mp3]","-","n","f","1000_words_of_elementary_German::67_Level_67"
"sich freuen","to be glad","[sound:518328000120713161236.mp3][sound:48200120110051800_711568_a7c60.mp3]","","v","","1000_words_of_elementary_German::67_Level_67"
"Österreich","Austria","","","","","1000_words_of_elementary_German::67_Level_67"
"die Ferien","holidays (primarily in school)","[sound:48200120110051800_711569_58682.mp3]","-","n","pl","1000_words_of_elementary_German::67_Level_67"
"die Schweiz","Switzerland","[sound:48200120110055711_204913_fafda.mp3]","","n","f","1000_words_of_elementary_German::67_Level_67"
"deutsch","German","[sound:32120601121800_711683_ec05a.mp3][sound:48200120110055711_711683_114de.mp3]","deutscher, am deutschsten","adjective","","1000_words_of_elementary_German::67_Level_67"
"der Feiertag","public holiday","[sound:48200120110051800_711570_7b950.mp3]","die Feiertage","n","m","1000_words_of_elementary_German::67_Level_67"
"ausschlafen","to lie in, to sleep in","[sound:48200120110051800_711571_c5459.mp3]","schlief aus, ausgeschlafen","v","","1000_words_of_elementary_German::67_Level_67"
"der Stollen","stollen (German Christmas cake), tunnel (mineshaft)","[sound:48200120110051800_711572_61d0a.mp3]","die Stollen","n","m","1000_words_of_elementary_German::67_Level_67"
"der Dialekt","dialect","[sound:48200120110055711_361025_d0dcb.mp3]","die Dialekte","n","m","1000_words_of_elementary_German::67_Level_67"
"bairisch","Bavarian","[sound:48200120110055711_711684_61446.mp3]","","adj","","1000_words_of_elementary_German::67_Level_67"
"der Lebkuchen","gingerbread","[sound:48200120110051800_711573_e8667.mp3]","die Lebkuchen","n","m","1000_words_of_elementary_German::67_Level_67"
"berlinisch","Berlin dialect","[sound:48200120110055711_711685_e9ec3.mp3]","","adj","","1000_words_of_elementary_German::67_Level_67"
"das Niederdeutsch","Lower German (dialect from North Germany)","[sound:48200120110055712_711686_80b87.mp3]","-","n","n","1000_words_of_elementary_German::67_Level_67"
"die Kerze","candle","[sound:48200120110051800_226248_15b6d.mp3]","die Kerzen","n","f","1000_words_of_elementary_German::67_Level_67"
"deutsch-deutsch","East-West German","[sound:48200120110055712_711687_17d03.mp3]","","adj","","1000_words_of_elementary_German::67_Level_67"
"schneien","to snow","[sound:48200120110051800_230511_d1f05.mp3]","","v","","1000_words_of_elementary_German::67_Level_67"
"arschkalt","bloody cold","[sound:48200120110051800_711574_8b5cc.mp3]","","adj","","1000_words_of_elementary_German::67_Level_67"
"die DDR","GDR","[sound:48200120110055712_711688_01066.mp3]","","n","f","1000_words_of_elementary_German::67_Level_67"
"die BRD","FRG","[sound:48200120110055712_711689_97bc6.mp3]","","n","f","1000_words_of_elementary_German::68_Level_68"
"die Mauer","wall","[sound:32120813154142_286302_87af0.mp3][sound:48200120110055712_286302_a0697.mp3]","die Mauern","n","f","1000_words_of_elementary_German::68_Level_68"
"der Ossi","Easterner","[sound:48200120110055712_711690_cb53f.mp3]","die Ossis","n","m","1000_words_of_elementary_German::68_Level_68"
"frieren","to freeze","[sound:518328000120710074858.mp3][sound:48200120110051800_711575_d6129.mp3]","fror; hat gefroren","v","","1000_words_of_elementary_German::68_Level_68"
"der Mantel","coat","[sound:48200120110051801_7712_90de0.mp3]","die Mäntel","n","m","1000_words_of_elementary_German::68_Level_68"
"der Wessi","Westerner","[sound:48200120110055712_711691_22aef.mp3]","die Wessis","n","m","1000_words_of_elementary_German::68_Level_68"
"sich warm anziehen","to dress warmly","[sound:48200120110051801_711576_e1c45.mp3]","","v","","1000_words_of_elementary_German::68_Level_68"
"der Handschuh","glove","[sound:48200120110051801_315168_84061.mp3]","die Handschuhe","n","m","1000_words_of_elementary_German::68_Level_68"
"die Staatssicherheit","Stasi","[sound:48200120110055712_711692_bdb7a.mp3]","","n","f","1000_words_of_elementary_German::68_Level_68"
"die Mütze","hat, cap","[sound:48200120110051801_711577_32e65.mp3]","die Mützen","noun","f","1000_words_of_elementary_German::68_Level_68"
"die Redefreiheit","freedom of speech","[sound:48200120110055712_711693_b04e6.mp3]","-","n","f","1000_words_of_elementary_German::68_Level_68"
"die Pressefreiheit","freedom of the press","[sound:48200120110055712_711694_8fbcc.mp3]","-","n","f","1000_words_of_elementary_German::68_Level_68"
"zensiert","censored","[sound:48200120110055712_711695_f7c3b.mp3]","","adj","","1000_words_of_elementary_German::68_Level_68"
"der Schal","scarf","[sound:48200120110051801_156729_12780.mp3][sound:12368000110320203412.mp3]","die Schale","noun","masculine","1000_words_of_elementary_German::68_Level_68"
"der Frost","frost","[sound:48200120110051801_711578_dd464.mp3]","die Fröste","n","m","1000_words_of_elementary_German::68_Level_68"
"halten","to keep","[sound:518328000120709174733.mp3][sound:83613000120708024048.mp3][sound:83613000120708000220.mp3]","hielt - hat gehalten","v","","1000_words_of_elementary_German::68_Level_68"
"nebelig","foggy","[sound:48200120110051801_711579_6a374.mp3]","","adj","","1000_words_of_elementary_German::68_Level_68"
"rutschig","slippery","[sound:48200120110051801_711580_c7a37.mp3]","","adj","","1000_words_of_elementary_German::68_Level_68"
"Guten Rutsch!","Happy New Year!","[sound:48200120110051801_711581_43068.mp3]","","","","1000_words_of_elementary_German::68_Level_68"
"festgehalten","detained","[sound:48200120110055712_711696_1f2ae.mp3]","","adjective","","1000_words_of_elementary_German::68_Level_68"
"das Silvester","New Year's Eve","","die Silvester","noun","neuter","1000_words_of_elementary_German::68_Level_68"
"die Mitternacht","midnight","[sound:48200120110051801_51471_2c6b6.mp3]","","n","f","1000_words_of_elementary_German::68_Level_68"
"auf etwas anstoßen","to drink to something","[sound:48200120110051801_711582_5a9ce.mp3]","stieß an, angestoßen","v","","1000_words_of_elementary_German::68_Level_68"
"die Grenze","border","[sound:48200120110060115_675151_4d0ce.mp3]","die Grenzen","n","f","1000_words_of_elementary_German::68_Level_68"
"der Sekt","champagne","[sound:48200120110051801_711583_6353e.mp3]","die Sekte","m","n","1000_words_of_elementary_German::68_Level_68"
"der Grenzübergang","checkpoint","[sound:48200120110060115_711697_07c4d.mp3]","die Grenzübergänge","n","m","1000_words_of_elementary_German::69_Level_69"
"die guten Vorsätze","the good resolutions","[sound:48200120110051801_711584_e2e0d.mp3]","","phrase","pl","1000_words_of_elementary_German::69_Level_69"
"die Frisur","hairstyle","[sound:32120111060947_344281_ae0aa.mp3][sound:48200120110051802_344281_2533e.mp3]","die Frisuren","n","f","1000_words_of_elementary_German::69_Level_69"
"flüchten","to escape","[sound:48200120110060115_711698_48220.mp3]","","v","","1000_words_of_elementary_German::69_Level_69"
"die Wende","turnabout","[sound:48200120110060115_711699_6fb5c.mp3]","die Wenden","noun","female","1000_words_of_elementary_German::69_Level_69"
"die Wiedervereinigung","the reunification","[sound:48200120110060115_711700_b7795.mp3]","","n","f","1000_words_of_elementary_German::69_Level_69"
"schneiden","to cut","","schnitt; geschnitten","v","","1000_words_of_elementary_German::69_Level_69"
"die Ostalgie","nostalgia for the GDR","[sound:48200120110060115_711701_abfdb.mp3]","","n","f","1000_words_of_elementary_German::69_Level_69"
"euphorisch","euphoric","[sound:48200120110060115_711702_75414.mp3]","","adj","","1000_words_of_elementary_German::69_Level_69"
"umarmen","to embrace","[sound:48200120110060115_224008_871d8.mp3]","","v","","1000_words_of_elementary_German::69_Level_69"
"feiern","to celebrate","[sound:32120813152528_216883_64145.mp3][sound:518328000120713161544.mp3][sound:48200120110060116_216883_7a824.mp3]","","verb","","1000_words_of_elementary_German::69_Level_69"
"lang","long","[sound:48200120110051802_711585_34e15.mp3]","","adjective; adverb","","1000_words_of_elementary_German::69_Level_69"
"historisch","historical","[sound:48200120110060116_711703_6769a.mp3]","","adj","","1000_words_of_elementary_German::69_Level_69"
"das Jahrhundert","century","[sound:48200120110060116_13705_08926.mp3]","die Jahrhunderte","n","n","1000_words_of_elementary_German::69_Level_69"
"der Bundeskanzler","Federal Chancellor","[sound:48200120110060116_711704_69fe8.mp3]","die Bundeskanzler","n","m","1000_words_of_elementary_German::69_Level_69"
"demokratisch","democratic","[sound:48200120110060116_711705_eaa4e.mp3]","","adj","","1000_words_of_elementary_German::69_Level_69"
"die Schere","scissors","[sound:48200120110051802_286369_44bcc.mp3]","die Scheren","n","f","1000_words_of_elementary_German::69_Level_69"
"die Glatze","bald head","[sound:48200120110051802_24298_04983.mp3]","die Glatzen","n","f","1000_words_of_elementary_German::69_Level_69"
"weltweit","worldwide","[sound:48200120110060116_711706_6dca4.mp3]","","adj;  adv","","1000_words_of_elementary_German::69_Level_69"
"die Locken","curls","[sound:48200120110051802_711586_4c02d.mp3]","-","n","pl","1000_words_of_elementary_German::69_Level_69"
"die Strähnchen","highlights (in hair)","[sound:48200120110051802_711587_1cd63.mp3]","-","n","pl","1000_words_of_elementary_German::69_Level_69"
"der Einfluss","influence","[sound:48200120110060116_318684_f4fb4.mp3]","die Einflüsse","n","m","1000_words_of_elementary_German::69_Level_69"
"das Gewicht","weight","","die Gewichte","n","n","1000_words_of_elementary_German::69_Level_69"
"wiegen","to weigh","[sound:518328000120710080916.mp3][sound:48200120110051802_24217_fa38d.mp3]","wog, gewogen","v","","1000_words_of_elementary_German::69_Level_69"
"du","you (familiar, singular)","[sound:48200120110060116_686768_196e0.mp3]","","pronoun","","1000_words_of_elementary_German::69_Level_69"
"er, sie, es","he, she, it","[sound:48200120110060116_711707_e2fa9.mp3]","","pron","","1000_words_of_elementary_German::70_Level_70"
"mein","my","[sound:48200120110060116_223615_de019.mp3]","","pronoun","","1000_words_of_elementary_German::70_Level_70"
"die Größe","size","","die Größen","noun","feminine","1000_words_of_elementary_German::70_Level_70"
"dein","your (informal)","[sound:48200120110060117_223597_f3aff.mp3]","","pronoun","","1000_words_of_elementary_German::70_Level_70"
"sein","his","[sound:48200120110060117_300333_a014c.mp3]","","pronoun","","1000_words_of_elementary_German::70_Level_70"
"selbstbewusst","self-confident","[sound:48200120110051802_711588_c4db2.mp3]","","adj","","1000_words_of_elementary_German::70_Level_70"
"haben","to have","[sound:48200120110060117_13601_cad05.mp3]","hatte; hat gehabt","v","","1000_words_of_elementary_German::70_Level_70"
"schüchtern","shy","[sound:48200120110052713_14859_5f7ed.mp3][sound:3197000111009034953.mp3]","","adj","","1000_words_of_elementary_German::70_Level_70"
"ja","yes","[sound:32120601121759_33429_f112f.mp3][sound:48200120110060117_677228_68b29.mp3]","","adverb, particle","","1000_words_of_elementary_German::70_Level_70"
"reif","ripe","[sound:48200120110052714_711589_363e7.mp3]","","adj","","1000_words_of_elementary_German::70_Level_70"
"nein","no","","","","","1000_words_of_elementary_German::70_Level_70"
"unverantwortlich","irresponsible","[sound:48200120110052714_711590_e72e4.mp3]","","adj; adv","","1000_words_of_elementary_German::70_Level_70"
"verrückt","crazy","[sound:48200120110052714_711591_4bb91.mp3]","","adj","","1000_words_of_elementary_German::70_Level_70"
"das Risiko","risk","[sound:48200120110052714_711592_e397d.mp3]","die Risikos","n","n","1000_words_of_elementary_German::70_Level_70"
"gefährlich","dangerous","","","adj","","1000_words_of_elementary_German::70_Level_70"
"ihr","you (plural, informal)","[sound:48200120110060117_711709_f1d4a.mp3]","","pron","","1000_words_of_elementary_German::70_Level_70"
"lebensmüde","suicidal","[sound:48200120110052714_711593_80586.mp3]","","adj","","1000_words_of_elementary_German::70_Level_70"
"schlimm","bad, feels bad","[sound:48200120110052714_711594_77ac9.mp3]","","adj","","1000_words_of_elementary_German::70_Level_70"
"der","the (masculine)","[sound:48200120110060117_711711_aea6f.mp3]","Pl: die; Acc: den; Dat: dem; Gen: des","art;  pron","m","1000_words_of_elementary_German::70_Level_70"
"jemanden aufmuntern","to cheer someone up","[sound:48200120110052714_711595_a6515.mp3]","","v","","1000_words_of_elementary_German::70_Level_70"
"das","the (neuter), that","[sound:48200120110060117_711713_01dee.mp3]","Pl: die; Acc: das; Dat: dem; Gen: des","art;  pron","n","1000_words_of_elementary_German::70_Level_70"
"der Mut","courage","[sound:48200120110052714_711596_9e2f9.mp3]","-","n","m","1000_words_of_elementary_German::70_Level_70"
"feig","cowardly","[sound:48200120110052714_711597_7d0ea.mp3]","","adv;adj","","1000_words_of_elementary_German::70_Level_70"
"und","and","[sound:48200120110060117_677253_234e0.mp3]","","conjunction","","1000_words_of_elementary_German::70_Level_70"
"ich","I","","","pronoun","","1000_words_of_elementary_German::70_Level_70"
"die Memme","sissy","[sound:48200120110052714_711598_2ade3.mp3]","die Memmen","n","f","1000_words_of_elementary_German::71_Level_71"
"wagen","to risk","[sound:83613000120708001612.mp3][sound:48200120110052714_711599_e49cb.mp3]","","v","","1000_words_of_elementary_German::71_Level_71"
"wachsen","to grow","","wuchs; ist gewachsen","verb","","1000_words_of_elementary_German::71_Level_71"
"zögern","to hesitate","[sound:48200120110052715_257204_daffd.mp3]","","v","","1000_words_of_elementary_German::71_Level_71"
"aufwachsen","to grow up","","wuchs auf, aufgewachsen","v","","1000_words_of_elementary_German::71_Level_71"
"vorwärts","forwards","[sound:48200120110052715_711600_34adf.mp3]","","adv","","1000_words_of_elementary_German::71_Level_71"
"rückwärts","backwards","[sound:48200120110052715_711601_dc58d.mp3]","","adv","","1000_words_of_elementary_German::71_Level_71"
"zufrieden","satisfied","[sound:3197000111009035355.mp3]","","adj","","1000_words_of_elementary_German::71_Level_71"
"Los geht's!","off we go!","","","phrase","","1000_words_of_elementary_German::71_Level_71"
"folgen","to follow","[sound:48200120110052715_13905_dfad0.mp3]","folgte; ist gefolgt","v","","1000_words_of_elementary_German::71_Level_71"
"das Auto","car","[sound:32120813152528_217775_24c5d.mp3][sound:32111218133956_3646_d1631.mp3]","die Autos","noun","neuter","1000_words_of_elementary_German::71_Level_71"
"vorn","ahead","[sound:48200120110052715_711603_19074.mp3]","","adv","","1000_words_of_elementary_German::71_Level_71"
"hinter","behind","[sound:48200120110052715_711604_a31af.mp3]","hinter + das = hinters","prep; adv","","1000_words_of_elementary_German::71_Level_71"
"der Hund","dog","","die Hunde","noun","masculine","1000_words_of_elementary_German::71_Level_71"
"in der Mitte","in the middle","","","","","1000_words_of_elementary_German::71_Level_71"
"das Jahr","year","[sound:32111218130125_13975_fa676.mp3]","die Jahre","noun","n","1000_words_of_elementary_German::71_Level_71"
"erst","first","","","adverb","","1000_words_of_elementary_German::71_Level_71"
"der Löffel","spoon","","die Löffel","n","m","1000_words_of_elementary_German::71_Level_71"
"zuerst","at first","[sound:48200120110052715_711606_8db64.mp3]","","adv","","1000_words_of_elementary_German::71_Level_71"
"schwierig","difficult","[sound:32120718100906_1397956_e910a.mp3]","","adjective","","1000_words_of_elementary_German::71_Level_71"
"am Ende","at the end","[sound:48200120110052715_711607_612de.mp3]","","adv","","1000_words_of_elementary_German::71_Level_71"
"geben","to give","[sound:518328000120709142436.mp3]","gab - hat gegeben","v","","1000_words_of_elementary_German::71_Level_71"
"einkaufen","to shop","[sound:48200120110052715_223955_75e87.mp3]","","verb","","1000_words_of_elementary_German::71_Level_71"
"der Laden","shop","[sound:32120813154146_711608_328c2.mp3][sound:48200120110052716_711608_7c798.mp3]","die Läden","n","m","1000_words_of_elementary_German::71_Level_71"
"verlieren","to lose","","verlor; hat verloren","verb","","1000_words_of_elementary_German::71_Level_71"
"der Verkäufer","salesperson","[sound:48200120110052716_711609_072b4.mp3]","die Verkäufer","n","m","1000_words_of_elementary_German::72_Level_72"
"verkaufen","to sell","","verkaufte; hat verkauft","v","","1000_words_of_elementary_German::72_Level_72"
"der Zug","train","[sound:32111218133956_7826_70166.mp3]","die Züge","noun","masculine","1000_words_of_elementary_German::72_Level_72"
"die Welt","world","","die Welten","noun","f","1000_words_of_elementary_German::72_Level_72"
"der Supermarkt","supermarket","[sound:48200120110052716_711610_bc1fd.mp3]","die Supermärkte","noun","masculine","1000_words_of_elementary_German::72_Level_72"
"wahrscheinlich","probably","[sound:32111218124700_711194_01e70.mp3]","","adverb; adjective","","1000_words_of_elementary_German::72_Level_72"
"der Späti","kiosk (open late at night and sell alcohol)","[sound:48200120110052716_711611_2c80d.mp3]","die Spätis","n","m","1000_words_of_elementary_German::72_Level_72"
"das Pfand","deposit (on bottles)","[sound:48200120110052716_711612_1af8b.mp3]","die Pfände","n","n","1000_words_of_elementary_German::72_Level_72"
"in","in, into","[sound:32111218130129_33386_afa4c.mp3]","in + das = ins; in + dem = im","prep","","1000_words_of_elementary_German::72_Level_72"
"die Flasche","bottle","[sound:48200120110052716_3556_54fd9.mp3]","die Flaschen","n","f","1000_words_of_elementary_German::72_Level_72"
"acht","eight","[sound:32111218133959_33478_fb778.mp3][sound:32120718062205_1965255_065ff.mp3]","","numeral","","1000_words_of_elementary_German::72_Level_72"
"die Bäckerei","bakery","[sound:48200120110052716_293515_6ab51.mp3]","die Bäckereien","n","f","1000_words_of_elementary_German::72_Level_72"
"das Käsebrötchen","cheese roll","[sound:48200120110052716_711613_b0cd2.mp3]","die Käsebrötchen","n","n","1000_words_of_elementary_German::72_Level_72"
"dreißig","thirty","[sound:32120813154145_1806034_2dd4a.mp3][sound:123966000120120104811.mp3]","","numeral","","1000_words_of_elementary_German::72_Level_72"
"frühstücken","to have breakfast","[sound:48200120110052716_223448_c5766.mp3]","","v","","1000_words_of_elementary_German::72_Level_72"
"der Kaffee","coffee","[sound:32120813154142_659463_80b5d.mp3][sound:32120601121759_659463_5cda8.mp3][sound:48200120110052716_659463_0f4a7.mp3]","die Kaffees","noun","masculine","1000_words_of_elementary_German::72_Level_72"
"fallen","to fall","","","","","1000_words_of_elementary_German::72_Level_72"
"die Milch","milk","[sound:48200120110052716_711614_0422d.mp3]","no plural","n","f","1000_words_of_elementary_German::72_Level_72"
"der Herd","stove","","die Herde","n","m","1000_words_of_elementary_German::72_Level_72"
"der O-Saft","orange juice","[sound:48200120110052717_711615_ec490.mp3]","die O-Säfte","n","m","1000_words_of_elementary_German::72_Level_72"
"das Ei","egg","[sound:48200120110052718_223723_c3b3e.mp3]","die Eier","n","n","1000_words_of_elementary_German::72_Level_72"
"das gekochte Ei","boiled egg","[sound:48200120110052718_711616_ef21b.mp3]","die gekochten Eier","noun phrase","neuter","1000_words_of_elementary_German::72_Level_72"
"der Krieg","war","[sound:48200120107103629_33367_a1f0e.mp3]","die Kriege","n","m","1000_words_of_elementary_German::72_Level_72"
"der Tee","tea","[sound:32120601121759_659461_378dd.mp3][sound:48200120110052718_659461_319c3.mp3]","die Tees","noun","masculine","1000_words_of_elementary_German::72_Level_72"
"drei","three","[sound:48200120107101040_33473_8c315.mp3][sound:32111218133959_33473_112f6.mp3]","","numeral","","1000_words_of_elementary_German::72_Level_72"
"schlürfen","to sip","[sound:48200120110052718_711617_3e12c.mp3]","","v","","1000_words_of_elementary_German::73_Level_73"
"eins","one","[sound:32120813154138_217844_9a0b9.mp3][sound:32120502065749_217844_7c84f.mp3][sound:48200120107101040_33471_4f112.mp3][sound:32111218133959_33471_599b8.mp3]","","numeral","","1000_words_of_elementary_German::73_Level_73"
"schmatzen","to munch","[sound:48200120110052718_711618_de050.mp3]","schmatzte; hat geschmatzt","v","","1000_words_of_elementary_German::73_Level_73"
"die Tasse","cup","[sound:48200120110052718_711619_c532a.mp3]","die Tassen","n","f","1000_words_of_elementary_German::73_Level_73"
"tausend","thousand","[sound:48200120110060116_33500_2834b.mp3]","","numeral","","1000_words_of_elementary_German::73_Level_73"
"die Kanne","pot","[sound:48200120110052718_711620_88f43.mp3]","die Kannen","n","f","1000_words_of_elementary_German::73_Level_73"
"zusammen","together","[sound:32120718100854_300504_28a2a.mp3][sound:48200120110052718_300504_40be3.mp3]","","adv","","1000_words_of_elementary_German::73_Level_73"
"allein","alone","[sound:48200120110052718_286341_8c931.mp3]","","adv","","1000_words_of_elementary_German::73_Level_73"
"sie","she","[sound:48200120107100317_711229_8b170.mp3][sound:32111218130128_711229_5057c.mp3]","","pronoun (singular, familiar)","feminine, plural","1000_words_of_elementary_German::73_Level_73"
"zu zweit","two by two","[sound:48200120110052719_711621_7fe0a.mp3]","","adv","","1000_words_of_elementary_German::73_Level_73"
"die Katze","cat","[sound:32120813154145_217710_431c5.mp3][sound:83613000120708024156.mp3][sound:48200120107103209_33169_50091.mp3][sound:55341000110711102112.mp3]","die Katzen","n","f","1000_words_of_elementary_German::73_Level_73"
"gesellig","convivial","[sound:48200120110052719_711622_14ce5.mp3]","","adj","","1000_words_of_elementary_German::73_Level_73"
"das Oktoberfest","Oktoberfest","[sound:48200120110052719_711623_2a7be.mp3]","","n","n","1000_words_of_elementary_German::73_Level_73"
"der Teller","plate","[sound:48200120110050136_33374_ed9ea.mp3]","die Teller","noun","m","1000_words_of_elementary_German::73_Level_73"
"die Brezel","pretzel","[sound:48200120110052719_711624_5eab1.mp3]","die Brezeln","noun","feminine","1000_words_of_elementary_German::73_Level_73"
"das Maß","beer mug (one liter)","[sound:48200120110055332_711625_b430e.mp3]","die Maße","n","f","1000_words_of_elementary_German::73_Level_73"
"weiß","white","[sound:32120718100904_1790849_5571d.mp3][sound:48200120107094059_689355_02edd.mp3][sound:32111218124701_689355_be130.mp3]","","adjective, verb","","1000_words_of_elementary_German::73_Level_73"
"da","since","[sound:48200120110045817_711500_5004a.mp3]","","conj","","1000_words_of_elementary_German::73_Level_73"
"die Weißwurst","Bavarian sausage","[sound:48200120110055332_711626_11b29.mp3]","die Weißwürste","n","f","1000_words_of_elementary_German::73_Level_73"
"das Herz","heart","","die Herzen","noun","neuter","1000_words_of_elementary_German::73_Level_73"
"kein","none (opposite of ein)","[sound:48200120107103212_711294_31144.mp3]","","adjective","masculine, feminine, neuter","1000_words_of_elementary_German::73_Level_73"
"das Lebkuchenherz","gingerbread heart","[sound:48200120110055332_711627_07237.mp3]","die Lebkuchenherzen","noun","neuter","1000_words_of_elementary_German::73_Level_73"
"das Zelt","tent","[sound:48200120110055333_315188_e44df.mp3]","die Zelte","n","n","1000_words_of_elementary_German::73_Level_73"
"die","the (feminine)","[sound:48200120110060117_711712_dcaef.mp3]","Pl: die; Acc: die; Dat: der; Gen: der","art;  pron Feminine","f","1000_words_of_elementary_German::73_Level_73"
"schunkeln","to sway to the music","[sound:48200120110055333_711628_5ff12.mp3]","","v","","1000_words_of_elementary_German::73_Level_73"
"die Volksmusik","folk music","[sound:48200120110055333_711629_46362.mp3]","-","n","f","1000_words_of_elementary_German::74_Level_74"
"dreckig","dirty","[sound:48200120110050135_711528_0289f.mp3]","","adj","","1000_words_of_elementary_German::74_Level_74"
"klassisch","classical","[sound:83613000120726194512.mp3][sound:32120718100848_349381_b9b73.mp3]","","adj","","1000_words_of_elementary_German::74_Level_74"
"die klassische Musik","classical music","[sound:48200120110055333_711630_3b1e7.mp3]","","noun","f","1000_words_of_elementary_German::74_Level_74"
"der Film","film","[sound:48200120110055333_711631_65fdf.mp3]","die Filme","n","m","1000_words_of_elementary_German::74_Level_74"
"der Regisseur","director","[sound:48200120110055333_711632_acc22.mp3]","die Regisseure","n","m","1000_words_of_elementary_German::74_Level_74"
"drehen","to turn, to rotate","[sound:518328000120709171756.mp3][sound:48200120110055333_711633_b2158.mp3]","","verb","","1000_words_of_elementary_German::74_Level_74"
"die Beleuchtung","lighting, illumination","[sound:48200120110055333_711634_50772.mp3]","die Beleuchtungen","noun","feminine","1000_words_of_elementary_German::74_Level_74"
"schläfrig","sleepy","[sound:48200120110050137_711543_99ac5.mp3]","","adj","","1000_words_of_elementary_German::74_Level_74"
"wechseln","to change","[sound:48200120110044932_711465_49b30.mp3]","","v","","1000_words_of_elementary_German::74_Level_74"
"spannend","exciting","[sound:48200120110055333_711635_ae262.mp3]","","adj","","1000_words_of_elementary_German::74_Level_74"
"das Kino","cinema","[sound:48200120110055334_156710_850dd.mp3]","die Kinos","n","n","1000_words_of_elementary_German::74_Level_74"
"gruselig","creepy","[sound:32120718100907_711636_f442b.mp3][sound:48200120110055333_711636_b582d.mp3]","","adj","","1000_words_of_elementary_German::74_Level_74"
"sich totlachen","to crack up","[sound:48200120110055333_711637_453f4.mp3]","","v","","1000_words_of_elementary_German::74_Level_74"
"der Schreck","fright","[sound:48200120110055333_711638_4180a.mp3]","die Schrecke","n","m","1000_words_of_elementary_German::74_Level_74"
"sprechen","to speak","[sound:83613000120708024524.mp3][sound:83613000120708001216.mp3][sound:48200120107105716_33394_b1468.mp3]","sprach, gesprochen","verb","","1000_words_of_elementary_German::74_Level_74"
"braten","to fry; to cook","","","","","1000_words_of_elementary_German::74_Level_74"
"einfach","simply","","","","","1000_words_of_elementary_German::74_Level_74"
"der Eintritt","admission","[sound:48200120110055334_711639_3c259.mp3]","die Eintritte","n","m","1000_words_of_elementary_German::74_Level_74"
"der Meister","master","[sound:32120813154146_223326_a91e9.mp3][sound:123966000120120110054.mp3]","die Meister","n","m","1000_words_of_elementary_German::74_Level_74"
"das Popcorn","popcorn","[sound:48200120110055334_711640_5c637.mp3]","-","n","n","1000_words_of_elementary_German::74_Level_74"
"fressen","to eat (for animals)","[sound:48200120110055334_711641_dae19.mp3]","","v","","1000_words_of_elementary_German::74_Level_74"
"schaffen","to create","","","verb","","1000_words_of_elementary_German::74_Level_74"
"der Sessel","chair","[sound:48200120110055334_711642_ec6f2.mp3]","die Sessel","noun","masculine","1000_words_of_elementary_German::74_Level_74"
"die Weltmeisterschaft","world cup","[sound:32120813154154_772863_154d2.mp3]","die Weltmeisterschaften","n","f","1000_words_of_elementary_German::74_Level_74"
"das Theater","theater","[sound:48200120110055334_711643_31079.mp3]","die Theater","noun","m","1000_words_of_elementary_German::75_Level_75"
"stark","strong","[sound:32120718100902_1610752_49562.mp3]","","adj","","1000_words_of_elementary_German::75_Level_75"
"die Garderobe","cloakroom","[sound:48200120110055334_711644_80530.mp3]","die Garderoben","noun","f","1000_words_of_elementary_German::75_Level_75"
"die Pause","pause","[sound:48200120110055334_711645_4a456.mp3][sound:48200120107101037_300172_f3892.mp3][sound:32111218133954_300172_634e5.mp3]","die Pausen","noun","f","1000_words_of_elementary_German::75_Level_75"
"weich","soft","[sound:32120718100858_753301_1242c.mp3]","","adj","","1000_words_of_elementary_German::75_Level_75"
"die Truppe","troupe","[sound:48200120110055334_711646_24d5c.mp3]","die Truppen","noun","f","1000_words_of_elementary_German::75_Level_75"
